avg_log2FC	pct.1	pct.2	Gene
-0.568598244464179	0.669	0.738	FAM53B
-0.0523552227841676	0.172	0.177	METTL10
-0.0576215864516689	0.131	0.144	FAM175B
-0.0653789307786708	0.112	0.136	ZRANB1
0.442760733576615	0.829	0.604	CTBP2
-0.0343041915644848	0.131	0.119	TEX36
-0.0320809733398152	0.267	0.238	EDRF1
-0.0119371170768435	0.046	0.046	MMP21
-0.000464188088781681	0.276	0.225	UROS
-0.0380664321213166	0.196	0.183	BCCIP
-0.0149074560106827	0.207	0.178	DHX32
0.00288776762463139	0.279	0.224	FANK1
0.0626023233208759	0.626	0.491	ADAM12
-0.0680797380140248	0.289	0.253	C10orf90
-0.0335530085491459	0.153	0.141	FAM196A
0.000680920156739179	0.01	0.007	NPS
-0.0127616039063569	0.027	0.029	FOXI2
0.146834023932101	0.298	0.158	CLRN3
-0.176674997615988	0.645	0.593	PTPRE
-0.0614934888532337	0.15	0.155	MKI67
0.0443811542704305	0.587	0.481	MGMT
-0.0524276395360656	0.273	0.238	EBF3
-0.0593774539893704	0.391	0.356	LINC00959
-0.0518330397025638	0.207	0.198	GLRX3
0.0899751054550181	0.423	0.282	TCERG1L
-0.0825450310735836	0.382	0.359	PPP2R2D
0.168241027320643	0.37	0.214	BNIP3
-0.0409354754103953	0.243	0.21	JAKMIP3
0.0187090220953212	0.165	0.121	DPYSL4
-0.147752598190575	0.602	0.578	STK32C
-0.167511694956683	0.363	0.383	LRRC27
-0.31581698093604	0.214	0.34	PWWP2B
-0.275935187384948	0.687	0.695	INPP5A
-0.0146943560370169	0.02	0.027	NKX6-2
-0.0628401532662403	0.355	0.313	CFAP46
-0.0115491744100778	0.24	0.192	ADGRA1
0.0631286091112967	0.313	0.222	KNDC1
-0.0224869923599135	0.017	0.03	UTF1
-0.0946196098469244	0.045	0.097	VENTX
-0.181149083238663	0.162	0.23	ADAM8
-0.118341879452322	0.434	0.414	TUBGCP2
0.00834653482232206	0.306	0.25	ZNF511
0.0138531766951758	0.493	0.413	ZNF511-PRAP1
-0.00825004582007258	0.179	0.15	CALY
0.0377736946944511	0.131	0.084	PRAP1
-0.0205754859432728	0.139	0.13	FUOM
-0.00531493888412837	0.235	0.199	ECHS1
-0.0662509192679004	0.242	0.238	PAOX
-0.0838691343600977	0.292	0.289	RP11-108K14.8
-0.0360787362941873	0.282	0.256	MTG1
-0.00656943472391548	0.034	0.033	SPRN
0.0097395410612221	0.156	0.12	CYP2E1
-0.00271708872904718	0.044	0.036	SYCE1
0.000210699925803406	0.001	0.001	FRG2B
-0.000861510337473032	0.001	0.002	SRY
-0.0113222773388019	0.049	0.052	RPS4Y1
0.0267337998312824	0.118	0.096	ZFY
6.90940834867794e-05	0.001	0.001	TGIF2LY
0.000248818083357134	0	0	TSPY2
0.000408978467897751	0.003	0.003	AMELY
-0.0193497567352516	0.13	0.121	TBL1Y
0.0140410301535047	0.042	0.028	AC016991.1
0.0165579428060617	0.041	0.026	AC009491.2
0.0171914040126806	0.036	0.021	AC009491.1
9.7912312535398e-05	0	0	TSPY4
0.000207325123933612	0	0	TSPY8
-0.000201743194970523	0	0	TSPY3
-0.00019095356656804	0.001	0.001	TSPY1
-3.3635680907981e-05	0	0	TSPY10
-0.00408505009347145	0.072	0.071	USP9Y
-0.0209854752383888	0.062	0.073	DDX3Y
0.000599275481722172	0.196	0.181	UTY
-0.00331228695399343	0.034	0.036	TMSB4Y
0	0	0	VCY
0	0	0	VCY1B
-0.00174412463775342	0.109	0.094	NLGN4Y
5.73219089990974e-05	0	0	CDY2B
-1.99671280394032e-05	0	0	CDY2A
3.55648784003696e-05	0	0	HSFY1
-0.000131535978716401	0	0	HSFY2
0.00727722823825904	0.011	0.005	AC009977.1
-0.0151080601876741	0.036	0.045	KDM5D
-0.0184467500074453	0.053	0.061	EIF1AY
-0.00565961222383304	0.012	0.016	RPS4Y2
-0.00135679178571154	0.004	0.004	PRORY
2.54429214744485e-05	0	0	RBMY1B
2.54429214744485e-05	0	0	RBMY1A1
1.61903599997291e-05	0	0	RBMY1D
3.05479492786818e-05	0	0	RBMY1E
-0.000155710042748284	0	0	PRY2
-2.20529169405311e-05	0	0	RBMY1F
2.2149182080438e-05	0	0	RBMY1J
-5.80120454698329e-05	0	0	PRY
-6.19384734398288e-05	0	0	BPY2
-2.38793907500045e-05	0	0	DAZ1
-3.39787355894334e-05	0	0	DAZ2
0	0	0	CDY1B
-6.00309633249443e-06	0	0	AC012005.2
2.02367924232816e-05	0	0	AC012005.1
1.47343960312352e-05	0	0	BPY2B
-1.48224566933667e-05	0	0	DAZ3
-4.41537671893395e-06	0	0	DAZ4
6.27436187264365e-05	0	0	BPY2C
0	0	0	AC006386.1
9.03364369144864e-06	0	0	AC006328.1
0	0	0	CDY1
-0.0222158349529953	0.268	0.239	USP14
-0.0465400084978462	0.192	0.189	THOC1
-0.213652501586685	0.313	0.346	COLEC12
-0.00150930239472031	0.007	0.007	CETN1
0.0078553503153834	0.198	0.162	CLUL1
0.157908499253077	0.268	0.128	TYMS
0.0976379330238739	0.354	0.249	ENOSF1
0.00589715381730116	0.316	0.255	YES1
-0.0218521453338197	0.031	0.04	ADCYAP1
-0.0620532076460582	0.145	0.163	METTL4
-0.108765611592519	0.16	0.199	NDC80
-0.197739609484505	0.331	0.379	SMCHD1
-0.224449949972953	0.301	0.36	EMILIN2
-0.13897568872068	0.55	0.54	LPIN2
-0.192442183329927	0.245	0.312	MYOM1
-0.0678410922586419	0.277	0.279	MYL12A
-0.0308804756634263	0.207	0.196	MYL12B
0.0865515233644862	0.552	0.454	TGIF1
-0.000350857079420036	0.088	0.072	AKAIN1
-0.0502657904237612	0.332	0.314	ZBTB14
-0.32845575495374	0.483	0.501	EPB41L3
-0.0145298058487534	0.088	0.083	TMEM200C
-0.0675479066699378	0.57	0.494	L3MBTL4
0.174701106944716	0.399	0.228	ARHGAP28
0.259630618210748	0.508	0.286	LAMA1
-0.00319717153451979	0.011	0.01	LRRC30
-0.0533331273966607	0.235	0.232	RAB12
0.248709325085554	0.583	0.405	MTCL1
-0.0503914390881136	0.329	0.313	NDUFV2
-0.0837909756735621	0.474	0.457	ANKRD12
-0.080530532109172	0.311	0.309	TWSG1
-0.0632764335131875	0.384	0.367	RALBP1
-0.0469510858353942	0.303	0.286	PPP4R1
-0.362306488351254	0.515	0.519	RAB31
-0.00645588451653109	0.014	0.016	TXNDC2
-0.0778447034054136	0.362	0.354	VAPA
-0.0649612789551051	0.122	0.144	APCDD1
-0.0531642306867793	0.184	0.189	NAPG
-0.131508894081139	0.425	0.403	PIEZO2
0.00182688117246276	0.031	0.024	SLC35G4
-0.0656098974154486	0.465	0.425	GNAL
-0.0481468693271393	0.163	0.168	CHMP1B
-0.0705111850245337	0.248	0.252	MPPE1
0.360052161219241	0.704	0.491	IMPA2
-0.0187017887370131	0.045	0.051	ANKRD62
0.0023664254721939	0.132	0.108	CIDEA
0.100109654712785	0.314	0.205	TUBB6
0.084297604895335	0.536	0.437	AFG3L2
-0.000222171832039264	0.235	0.196	PRELID3A
0.350098711193581	0.62	0.392	SPIRE1
0.00849933515482559	0.346	0.291	PSMG2
-0.0499892894291952	0.168	0.175	CEP76
-0.267446846764127	0.42	0.475	PTPN2
-0.0914914625374971	0.378	0.373	SEH1L
-0.0783379215350417	0.34	0.332	CEP192
-0.206383905594199	0.808	0.762	LDLRAD4
-0.00834707355313613	0.276	0.242	FAM210A
-0.0355881069845042	0.222	0.212	RNMT
-0.0114300067437514	0.045	0.045	MC5R
-0.0164936038004705	0.051	0.052	MC2R
-0.028587940976749	0.162	0.153	ZNF519
-0.000327232846148901	0.016	0.014	POTEC
-0.0183430891572644	0.069	0.067	ANKRD30B
0.00189016907193642	0.012	0.009	AP005242.1
-0.140299420514218	0.405	0.421	ROCK1
0.0239821240839354	0.317	0.253	GREB1L
-0.0618943782406475	0.309	0.298	ESCO1
-0.0288924121537021	0.138	0.136	SNRPD1
-0.157706064558665	0.257	0.308	ABHD3
-0.154128876712411	0.435	0.45	MIB1
0.0469395400542054	0.202	0.138	GATA6
-0.000782924834800944	0.009	0.008	CTAGE1
0.135690315942261	0.53	0.399	RBBP8
0.105803264105274	0.623	0.51	CABLES1
0.14774875345832	0.703	0.578	TMEM241
0.00233684602222117	0.285	0.243	RIOK3
-0.0679604211633126	0.334	0.323	C18orf8
-0.15309828851348	0.431	0.442	NPC1
0.125166352548837	0.343	0.218	ANKRD29
0.194852725449359	0.598	0.429	LAMA3
-0.183307384740087	0.349	0.376	TTC39C
-0.034104363525341	0.075	0.089	CABYR
0.01316981462068	0.507	0.42	OSBPL1A
-0.0245241839513711	0.129	0.124	IMPACT
-0.0183020537831038	0.031	0.039	HRH4
-0.0970183956467127	0.356	0.324	ZNF521
-0.0330038538837274	0.292	0.269	SS18
-0.0407177561686023	0.068	0.081	PSMA8
-0.0222939019264528	0.323	0.282	TAF4B
-0.0869743454013038	0.467	0.406	KCTD1
0.0795263040747661	0.119	0.049	AQP4
0.263553185550168	0.486	0.273	CHST9
0.424934730592523	0.59	0.286	CDH2
-0.0123839716535466	0.074	0.07	DSC3
0.0155747304066861	0.189	0.151	DSC2
-0.0117769356446423	0.034	0.037	DSC1
-0.00606607746493108	0.036	0.036	DSG1
0.0735935117455494	0.123	0.057	DSG4
-0.0063316721013473	0.038	0.035	DSG3
0.209255793033473	0.317	0.143	DSG2
-0.0068694796777411	0.022	0.023	TTR
-0.033797460547249	0.216	0.198	B4GALT6
-0.000399024679780062	0.006	0.006	SLC25A52
-0.0759270151197459	0.333	0.325	TRAPPC8
-0.26478665560484	0.173	0.289	RNF125
-0.0617529584775589	0.375	0.357	RNF138
0.242700431461259	0.675	0.487	GAREM1
-0.00992381645542628	0.06	0.054	MEP1B
-0.0654039359307302	0.176	0.175	KLHL14
0.000110134826687647	0.244	0.201	ASXL3
-0.0885609136465336	0.276	0.264	NOL4
0.0838089685146949	0.507	0.392	DTNA
-0.0382787537001774	0.496	0.459	MAPRE2
-0.0448084238977578	0.235	0.227	ZNF397
-0.0865085832878695	0.207	0.226	ZSCAN30
-0.0245006977689516	0.194	0.181	ZNF24
-0.0109688835912889	0.1	0.092	ZNF396
0.0430987639454971	0.347	0.27	RP11-322E11.6
0.0481371618987325	0.339	0.26	INO80C
-0.144862801866722	0.227	0.271	GALNT1
-0.0361777808719963	0.199	0.191	C18orf21
-0.0593337771581043	0.241	0.239	RPRD1A
-0.0503720157709377	0.231	0.225	SLC39A6
-0.00668660957035233	0.329	0.284	ELP2
0.0253391681797294	0.231	0.172	MOCOS
0.213595757494757	0.748	0.527	FHOD3
-0.0323086079967905	0.307	0.275	TPGS2
-0.0792779493774527	0.423	0.396	KIAA1328
0.0651992707155109	0.672	0.526	CELF4
-0.00731455201191283	0.3	0.257	PIK3C3
-0.100281010469189	0.239	0.234	RIT2
0.00592254725670635	0.034	0.025	SYT4
-0.135841921496647	0.722	0.67	SETBP1
-0.237531909804969	0.453	0.478	SLC14A2
-0.0197057808819352	0.07	0.073	SLC14A1
-0.10554344458115	0.099	0.148	SIGLEC15
-0.100727317072639	0.347	0.343	EPG5
-0.184317096254875	0.249	0.301	PSTPIP2
-0.0585508738147393	0.247	0.246	ATP5A1
-0.0287708391039515	0.144	0.141	HAUS1
-0.040912160702858	0.358	0.334	C18orf25
0.453029741446062	0.588	0.311	RNF165
-0.0584218170378759	0.29	0.258	LOXHD1
-0.115343506755108	0.191	0.211	ST8SIA5
-0.0865811233880699	0.261	0.265	PIAS2
-0.0773757922603133	0.275	0.273	KATNAL2
-0.000201873443914107	0.001	0.001	TCEB3CL2
-1.07085262344174e-05	0	0	TCEB3CL
0.000162892734551244	0.001	0.001	RP11-49K24.9
-0.000271739420185093	0.002	0.002	TCEB3C
-0.00303138923189051	0.012	0.012	TCEB3B
-0.0373573580960923	0.156	0.157	HDHD2
-0.0491751683644997	0.235	0.228	RP11-49K24.6
-0.0236821865679078	0.129	0.124	IER3IP1
-0.0147060337734608	0.059	0.057	SKOR2
-0.0856669576060828	0.423	0.407	SMAD2
0.0450630500587861	0.67	0.555	ZBTB7C
-0.40019640085176	0.687	0.737	CTIF
0.0336638146436775	0.583	0.506	SMAD7
-0.181615219139545	0.509	0.52	DYM
-0.0388465051578227	0.179	0.178	C18orf32
-0.0510644909589772	0.245	0.24	RPL17-C18orf32
-0.021030686203028	0.113	0.112	RPL17
0.0859485958072855	0.265	0.163	LIPG
0.0538650686587272	0.326	0.25	ACAA2
0.0105062406819584	0.322	0.268	RP11-886H22.1
0.070260579536922	0.662	0.511	MYO5B
-0.0467506106787569	0.186	0.188	CFAP53
-0.10794721516724	0.329	0.34	MBD1
-0.102792349569714	0.272	0.289	CXXC1
-0.000788906872161016	0.204	0.171	SKA1
-0.110124222244487	0.282	0.272	MAPK4
-0.0503272293054929	0.199	0.198	MRO
-0.140749355117084	0.267	0.304	ME2
-0.0189422886278716	0.173	0.159	ELAC1
-0.0473637453895555	0.403	0.372	RP11-729L2.2
-0.020623215339019	0.315	0.281	SMAD4
-0.153191612397826	0.402	0.419	MEX3C
-0.000188477084443715	0.003	0.003	AC011155.1
-0.0635370733817398	0.337	0.321	MBD2
0.0521771070945202	0.315	0.244	POLI
-0.0710556630560449	0.111	0.137	STARD6
-0.0717149015946575	0.105	0.132	C18orf54
-0.0014114821184091	0.018	0.016	DYNAP
0.0516326907399232	0.284	0.207	RAB27B
0.0396449197745078	0.171	0.115	CCDC68
-0.454885656926527	0.396	0.501	TCF4
-0.0776177841242207	0.359	0.35	TXNL1
-0.206759593047098	0.376	0.423	WDR7
-0.00251392936421623	0.011	0.011	BOD1L2
-0.00576182503973929	0.037	0.035	ST8SIA3
-0.0386109672229442	0.167	0.158	ONECUT2
-0.112110712747552	0.206	0.239	FECH
-0.0852054988841222	0.212	0.23	NARS
-0.286061577877481	0.286	0.367	ATP8B1
0.482342776896469	0.855	0.623	NEDD4L
0.329955885238241	0.676	0.468	ALPK2
-0.00399663278297857	0.443	0.381	MALT1
-0.119424632151463	0.376	0.372	ZNF532
-0.0340718651981551	0.276	0.251	SEC11C
-0.0059896997855095	0.024	0.024	GRP
-0.0170406949530855	0.047	0.05	RAX
-0.00481567877598868	0.107	0.09	CPLX4
0.00766051123461703	0.253	0.21	LMAN1
-0.0131293668297617	0.328	0.264	CCBE1
-0.018379850437352	0.186	0.169	PMAIP1
-0.00398893494404758	0.008	0.011	MC4R
-0.0627684416444471	0.222	0.213	CDH20
0.0574868717828459	0.389	0.273	RNF152
-0.0772213699216925	0.336	0.327	PIGN
-0.124147186128263	0.323	0.342	KIAA1468
-0.13588842048215	0.153	0.206	TNFRSF11A
-0.0925814923091909	0.526	0.503	ZCCHC2
-0.221711658795002	0.518	0.538	PHLPP1
0.0872627694385986	0.759	0.663	BCL2
0.0621389772790076	0.352	0.269	KDSR
-0.00966285387676047	0.288	0.254	VPS4B
-0.00858196294322023	0.041	0.039	SERPINB5
-0.00697265043825386	0.021	0.022	SERPINB12
-0.0207711426634723	0.028	0.038	SERPINB13
-0.00241428567268329	0.008	0.009	SERPINB4
-0.0130780277575758	0.092	0.081	SERPINB11
-0.00131893293536824	0.008	0.008	SERPINB3
0.00468460023318586	0.084	0.065	SERPINB7
-0.0194847869307131	0.043	0.048	SERPINB2
-0.018030886421615	0.041	0.047	SERPINB10
-0.0263817983475963	0.292	0.264	HMSD
-0.0182263260626142	0.298	0.263	SERPINB8
-0.0434766863369102	0.113	0.115	CDH7
-0.0333020586210027	0.076	0.082	CDH19
0.0928293343396314	0.327	0.226	DSEL
-0.0304371862349452	0.194	0.18	TMX3
-0.0715154258544677	0.376	0.352	CCDC102B
-0.05950524814132	0.342	0.311	DOK6
-0.205244095796867	0.184	0.256	CD226
-0.0837116207448069	0.36	0.349	RTTN
-0.0373978142342843	0.224	0.208	SOCS6
-0.0281925655279263	0.129	0.122	CBLN2
-0.0368975080292908	0.13	0.124	NETO1
-0.064335507916662	0.338	0.32	FBXO15
-0.0239240992137347	0.291	0.261	TIMM21
0.420243478978961	0.619	0.369	CYB5A
0.0874976487255166	0.185	0.105	C18orf63
-0.0364502177494968	0.083	0.092	FAM69C
0.20998411050929	0.587	0.436	CNDP2
0.0790084071290462	0.29	0.195	CNDP1
-0.155691673078698	0.55	0.538	ZNF407
-0.0927959403904283	0.264	0.279	ZADH2
-0.0687553625114353	0.453	0.422	TSHZ1
0.016529529179319	0.071	0.049	SMIM21
-0.0805299220603016	0.525	0.482	ZNF516
-0.155557628493161	0.341	0.366	ZNF236
-0.440923152099058	0.66	0.7	MBP
-0.0326212870904963	0.051	0.063	GALR1
-0.0225572759535687	0.052	0.056	SALL3
-0.122276319042143	0.563	0.541	ATP9B
-0.208603492913085	0.554	0.546	NFATC1
-0.0174158031146315	0.537	0.475	CTDP1
-0.0494955915891743	0.134	0.13	KCNG2
0.0414684607599627	0.429	0.348	PQLC1
0.0137375440669448	0.148	0.115	HSBP1L1
0.0562224378435372	0.581	0.494	TXNL4A
0.0246077270419727	0.485	0.417	RP11-795F19.5
-0.00138098344226412	0.438	0.385	RBFA
0.0334352749932887	0.234	0.179	ADNP2
-0.0202710438222752	0.34	0.285	PARD6G
0.000473323741372074	0.002	0.001	GOLGA6L6
0.000136062273554535	0	0	POTEB2
-6.97115935829043e-05	0.003	0.003	POTEB3
-0.000377457569068044	0	0.001	RP11-294C11.1
-5.50914602779475e-05	0	0	RP11-294C11.3
8.5191205520906e-06	0	0	POTEB
-1.09589824331396e-05	0	0	OR4M2
-7.11688946490838e-05	0	0	OR4N4
2.62288017701749e-05	0.002	0.001	GOLGA6L22
-0.0291613084236151	0.269	0.236	NIPA1
0.0160592625805279	0.341	0.279	NIPA2
-0.149559681379865	0.411	0.4	CYFIP1
-0.0798392830372163	0.218	0.226	TUBGCP5
-9.58345994160412e-05	0	0	GOLGA6L1
0.00103825328009946	0.005	0.003	GOLGA8S
0.0370014946659687	0.058	0.022	GOLGA6L2
-0.00770987355232371	0.087	0.072	MKRN3
-0.00323732718961801	0.007	0.008	AC126407.1
0.00390075041566123	0.033	0.023	MAGEL2
0.0186534209177335	0.039	0.019	NDN
0.00434424484525926	0.033	0.022	NPAP1
0.00585095447326522	0.3	0.24	SNRPN
0.0151162689351062	0.187	0.145	SNURF
0.0128846249142675	0.209	0.164	RP11-701H24.9
-0.00043570477330184	0.006	0.006	AC124312.1
0.00994274316869836	0.4	0.332	UBE3A
-0.20660600751696	0.414	0.426	ATP10A
0.124338293516482	0.515	0.349	GABRB3
-0.00668280515003938	0.161	0.125	GABRA5
0.253214796453997	0.616	0.394	OCA2
-0.0798312802431699	0.323	0.305	HERC2
-0.000120060002802948	0	0	GOLGA8F
0.000274439103893776	0.001	0.001	GOLGA8G
0.00747442622874184	0.084	0.064	GOLGA8M
0.00387294090018334	0.019	0.012	GOLGA6L7P
-0.145196808353533	0.487	0.423	APBA2
0.0232314236796748	0.57	0.467	FAM189A1
-0.0428285241358277	0.123	0.128	NSMCE3
0.168957418287905	0.525	0.333	TJP1
0.00195571883020987	0.006	0.003	GOLGA8J
0.000220078138868994	0.002	0.002	GOLGA8T
-0.00133105753000526	0.005	0.004	CHRFAM7A
-0.00091172366870515	0.003	0.003	GOLGA8R
-0.000184895117805305	0.001	0.001	GOLGA8Q
-0.000304701232171608	0.004	0.003	GOLGA8H
-0.0544846643097857	0.214	0.208	ARHGAP11B
0.0794368051490998	0.314	0.22	FAN1
0.0666351970696205	0.385	0.29	MTMR10
0.0688798300957312	0.469	0.354	TRPM1
0.0219844793063759	0.818	0.737	KLF13
-0.104635545921798	0.532	0.485	OTUD7A
-0.00428700811044025	0.301	0.239	CHRNA7
0.000307606202296394	0.002	0.001	GOLGA8K
-0.000188696948855101	0.001	0.001	GOLGA8O
0.000155607144473287	0.003	0.002	GOLGA8N
-0.00989593512934406	0.093	0.086	ARHGAP11A
0.165148359021415	0.276	0.142	SCG5
0.0277512972512145	0.1	0.063	GREM1
-0.0433326923709618	0.668	0.564	FMN1
-0.0584315066512515	0.329	0.301	AVEN
-0.0365266270189534	0.288	0.259	CHRM5
-0.0296718493586959	0.216	0.197	EMC7
-0.0276355654032413	0.206	0.187	PGBD4
-0.0108765384334025	0.27	0.229	KATNBL1
-0.0111943474901501	0.101	0.093	EMC4
-0.103731969693197	0.364	0.357	SLC12A6
-0.0191198456217324	0.102	0.097	NOP10
-0.033397408052877	0.133	0.131	NUTM1
-0.0558553624063405	0.267	0.251	LPCAT4
-0.0243645895716735	0.071	0.071	GOLGA8A
-0.0318634297117399	0.152	0.142	GOLGA8B
0.000308334893085415	0.023	0.019	GJD2
-0.00481435256552658	0.04	0.035	ACTC1
-0.040704186188072	0.271	0.248	AQR
0.0790829554897332	0.236	0.149	ZNF770
5.86976352365716e-05	0.005	0.004	NANOGP8
-0.00705995349868538	0.387	0.32	DPH6
-0.0641634295891746	0.312	0.29	C15orf41
0.128175171894108	0.39	0.241	MEIS2
0.0151519538028927	0.071	0.047	TMCO5A
-0.00318477283644691	0.372	0.307	SPRED1
-0.0341100317965216	0.154	0.147	FAM98B
0.170909833654528	0.479	0.303	RASGRP1
-0.0456101713222094	0.033	0.056	C15orf53
0.0859614325443239	0.355	0.228	THBS1
-0.0450217329130549	0.455	0.401	FSIP1
0.00936547390942472	0.328	0.262	GPR176
-0.00548339364789403	0.07	0.058	AC023908.1
-0.105372318369027	0.324	0.321	EIF2AK4
-0.0342971440069385	0.167	0.16	SRP14
-0.0877749209331109	0.452	0.431	BMF
-0.0963864136798266	0.181	0.203	BUB1B
-0.214543068214095	0.241	0.304	BUB1B-PAK6
-0.186846612383818	0.211	0.268	PAK6
-0.221165669099217	0.239	0.311	PLCB2
-0.0300529895016063	0.072	0.079	ANKRD63
-0.154954766818244	0.204	0.25	C15orf52
-0.0104393926416098	0.048	0.044	PHGR1
-0.106575770270753	0.264	0.273	DISP2
-0.042636409135687	0.113	0.121	KNSTRN
0.00107030237723121	0.322	0.269	IVD
-0.0374568663095031	0.361	0.322	BAHD1
0.0371959221355618	0.197	0.138	CHST14
-0.0538683030642441	0.277	0.26	C15orf57
-0.0154617151054665	0.112	0.103	RPUSD2
-0.0450248828471081	0.225	0.212	KNL1
-0.00238656966118128	0.007	0.008	AC022405.1
-0.0400550537079512	0.211	0.198	RAD51
-0.0587842673937514	0.238	0.227	RMDN3
0.0388943974006327	0.233	0.167	GCHFR
0.0676176467859768	0.523	0.424	DNAJC17
0.0754404629015988	0.181	0.098	C15orf62
0.0132742949692847	0.288	0.235	ZFYVE19
0.0671593363132981	0.13	0.062	PPP1R14D
0.0771258515843711	0.324	0.224	SPINT1
0.0103953795247071	0.091	0.069	RHOV
-0.0310327291798544	0.288	0.26	VPS18
-0.0887429375581139	0.097	0.129	DLL4
-0.0116424512858976	0.172	0.148	CHAC1
-0.0430693706351782	0.38	0.342	INO80
-0.0393570658099102	0.29	0.265	EXD1
0.0150098119690396	0.377	0.311	CHP1
0.0163002831735792	0.271	0.214	OIP5
0.0279120724704364	0.321	0.251	NUSAP1
-0.0186653243926029	0.111	0.107	NDUFAF1
-0.01946288690674	0.331	0.289	RTF1
0.0401791349006918	0.212	0.152	ITPKA
-0.0201530717133523	0.084	0.081	LTK
-0.0185208447805657	0.169	0.149	RPAP1
0.00281328324631569	0.208	0.169	TYRO3
-0.0904235365310084	0.407	0.393	MGA
-0.109930258673953	0.425	0.412	MAPKBP1
-0.00522151999176011	0.012	0.014	AC073657.1
-0.0430591769822634	0.236	0.219	JMJD7
-0.0596623738156521	0.273	0.256	JMJD7-PLA2G4B
-0.0259050285360453	0.071	0.072	PLA2G4B
-0.0687502569564915	0.352	0.323	SPTBN5
-0.19816757478385	0.464	0.48	EHD4
-0.00704104963080054	0.248	0.202	PLA2G4E
0.0083622167042304	0.158	0.12	PLA2G4D
-0.116964674752035	0.098	0.141	PLA2G4F
-0.120383655213314	0.149	0.194	VPS39
-0.00436169253017427	0.311	0.262	TMEM87A
0.00433015898911626	0.34	0.28	GANC
-0.0474244034340282	0.203	0.184	CAPN3
-0.0344056154833399	0.261	0.239	ZNF106
-0.0537492165753202	0.324	0.302	SNAP23
-0.0450336997626241	0.125	0.133	LRRC57
-0.037787298350581	0.146	0.145	HAUS2
-0.0506854291806618	0.494	0.44	STARD9
-0.0338929836638781	0.191	0.179	CDAN1
-0.0614163369809504	0.375	0.344	TTBK2
-0.0887214303737712	0.25	0.257	UBR1
-0.0568019241596435	0.439	0.397	EPB42
-0.0676801377789148	0.263	0.257	TMEM62
0.0368050833790674	0.214	0.153	CCNDBP1
0.0337363119730697	0.157	0.104	TGM5
-0.0170658616240747	0.073	0.069	TGM7
0.000990461294319289	0.172	0.142	LCMT2
-0.00724879415671803	0.188	0.16	ADAL
-0.00773320949547926	0.129	0.113	ZSCAN29
-0.0070009671071172	0.174	0.147	TUBGCP4
-0.00523767707312162	0.446	0.377	TP53BP1
-0.032530012826315	0.304	0.268	MAP1A
-0.0105201823576504	0.05	0.046	PPIP5K1
-0.00868219040138457	0.019	0.022	CKMT1B
-0.00957726804116296	0.02	0.023	STRC
-0.0103406322958379	0.032	0.033	CATSPER2
-0.000697766082490251	0.004	0.004	CKMT1A
-0.0132997698692019	0.251	0.216	PDIA3
0.0374347773569261	0.214	0.153	ELL3
-0.0400756170788351	0.494	0.444	RP11-296A16.1
-0.0399106658947751	0.493	0.443	SERF2
-0.000220876709379645	0.009	0.008	AC018512.1
-0.0372752294028497	0.167	0.159	SERINC4
-0.0380339750674133	0.172	0.163	HYPK
-0.0296823922367253	0.159	0.15	MFAP1
-0.0348541244499803	0.141	0.138	WDR76
0.182275387645538	0.542	0.364	FRMD5
-0.0173952872037333	0.373	0.32	CASC4
0.102232253287694	0.483	0.364	CTDSPL2
-0.0141427513128995	0.336	0.29	EIF3J
-0.124035353059648	0.343	0.351	SPG11
-0.162334079785634	0.321	0.342	PATL2
-0.0577182284813051	0.246	0.237	B2M
-0.0264108419814703	0.372	0.326	TRIM69
-0.00303628044168443	0.029	0.026	TERB2
0.00542573028584531	0.284	0.232	SORD
-0.0209819128224609	0.093	0.088	DUOX2
0.0115394075192214	0.121	0.093	DUOXA2
0.00351600803231505	0.137	0.11	DUOXA1
-0.0312319400783075	0.203	0.184	DUOX1
-0.0395531813840677	0.485	0.435	SHF
0.00511708709407054	0.076	0.056	SLC28A2
0.403446553606407	0.575	0.321	GATM
0.0178958990176832	0.243	0.193	SPATA5L1
0.0748612741275599	0.234	0.149	C15orf48
0.0120287080589761	0.209	0.165	SLC30A4
-0.0586226306006171	0.203	0.203	BLOC1S6
0.113665147791235	0.609	0.476	RP11-96O20.4
0.16769295793137	0.552	0.394	SQRDL
-0.000294080990983685	0.001	0.001	AC066615.1
-0.0042996791833429	0.028	0.026	SLC24A5
0.0347625762567677	0.138	0.09	MYEF2
0.0098011134546224	0.033	0.02	CTXN2
-0.0341903492515172	0.165	0.143	SLC12A1
0.0185904533815872	0.232	0.179	DUT
-0.0629236297620242	0.271	0.245	FBN1
-0.00561038100878508	0.385	0.325	CEP152
-0.0705500404551179	0.281	0.267	SHC4
-0.0144346633256144	0.127	0.114	EID1
0.0094929972546075	0.253	0.207	SECISBP2L
-0.0127136380278827	0.232	0.199	COPS2
0.0310638285578375	0.489	0.398	GALK2
-0.0770763080580616	0.365	0.344	FAM227B
-0.0329451164006061	0.058	0.07	FGF7
-0.0200416448792607	0.272	0.238	DTWD1
-0.294012578101987	0.416	0.457	ATP8B4
0.136233133325079	0.315	0.18	SLC27A2
-0.0885206599921339	0.077	0.115	HDC
-0.119219101931449	0.292	0.305	GABPB1
-0.00569629931109739	0.339	0.283	USP8
-0.0210358080708675	0.072	0.074	USP50
-0.0377290330116598	0.354	0.315	TRPM7
